productTitle,productPrice,averageRating,reviewTitle,reviewDescription,fiveStarRatingCount,fourStarRatingCount,threeStarRatingCount,twoStarRatingCount,oneStarRatingCount
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Best in the market!,This phone is too good,"2,38,141","89,896","32,195","10,062","17,077"
Mivi Zero Portable Bluetooth Speaker,₹999,4.4,Nice product,Good sound and bassBattery break up good,"5,673","2,218",651,194,366
"BOYA By-m1 3.5mm Electret Condenser Microphone with 1/4"" Adapter for Smartphones, DSLR, Camcorders Microphone",₹699,4.1,Brilliant,Awesome for dubbing,"33,769","13,874","5,869","2,176","5,290"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Great product,Nice,"2,38,141","89,896","32,195","10,062","17,077"
Mivi Zero Portable Bluetooth Speaker,₹999,4.4,Excellent,It is super. The sound quality & bass is very good.Battery backups is also good. Once fully charged it can run 4 to 5 hours continuously.,"5,673","2,218",651,194,366
"BOYA By-m1 3.5mm Electret Condenser Microphone with 1/4"" Adapter for Smartphones, DSLR, Camcorders Microphone",₹699,4.1,Terrific,Nice,"33,769","13,874","5,869","2,176","5,290"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Perfect product!,Touch Auto Working,"2,38,141","89,896","32,195","10,062","17,077"
Mivi Zero Portable Bluetooth Speaker,₹999,4.4,Terrific purchase,Good sonud,"5,673","2,218",651,194,366
"BOYA By-m1 3.5mm Electret Condenser Microphone with 1/4"" Adapter for Smartphones, DSLR, Camcorders Microphone",₹699,4.1,Brilliant,Nice voice,"33,769","13,874","5,869","2,176","5,290"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Mind-blowing purchase,good mobile...,"2,38,141","89,896","32,195","10,062","17,077"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Value-for-money,Excellent quality and original piece,"75,685","15,898","3,418","1,151","3,337"
Mivi Zero Portable Bluetooth Speaker,₹999,4.4,Delightful,Have not tested the battery life but so far it's very good,"5,673","2,218",651,194,366
"BOYA By-m1 3.5mm Electret Condenser Microphone with 1/4"" Adapter for Smartphones, DSLR, Camcorders Microphone",₹699,4.1,Does the job,It's good 👍 and has got a very long wire it's value for money product but got 1 issue which is it records surrounding/ background voice or noise easily.  I think a earphone of 600 has got a better background noise cancellation than this 😂,"33,769","13,874","5,869","2,176","5,290"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Excellent,super phone.. nice camera,"2,38,141","89,896","32,195","10,062","17,077"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Highly recommended,My second I phone very good product & performance,"75,685","15,898","3,418","1,151","3,337"
"BOYA By-m1 3.5mm Electret Condenser Microphone with 1/4"" Adapter for Smartphones, DSLR, Camcorders Microphone",₹699,4.1,Hated it!,Very bad product....,"33,769","13,874","5,869","2,176","5,290"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Good choice,Super products,"2,38,141","89,896","32,195","10,062","17,077"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Pretty good,Good phone to use,"75,685","15,898","3,418","1,151","3,337"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Mind-blowing purchase,Product is good,"2,38,141","89,896","32,195","10,062","17,077"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Worth every penny,One Of The Best Phone Provided By Apple...,"75,685","15,898","3,418","1,151","3,337"
"Redmi 7A (Matte Black, 16 GB)","₹6,499",4.3,Fair,Good product,"2,38,141","89,896","32,195","10,062","17,077"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Terrific purchase,Brilliant Phone. #satisfied,"75,685","15,898","3,418","1,151","3,337"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Wonderful,Super,"75,685","15,898","3,418","1,151","3,337"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Hated it!,Not value for money phone,"75,685","15,898","3,418","1,151","3,337"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Nice,Having issues in touch. Sometimes it needed multiple attempts to select something. But otherwise its ok.,"75,685","15,898","3,418","1,151","3,337"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Mind-blowing purchase,No complaint it’s original. Happy to used iPhone XR .,"75,685","15,898","3,418","1,151","3,337"
"Apple iPhone XR (Yellow, 256 GB) (Includes EarPods, Power Adapter)","₹91,900",4.6,Classy product,Good,"75,685","15,898","3,418","1,151","3,337"
APPLE MD827ZM/B Wired Headset,"₹2,300",3.8,Impressive,"FYI i am a musician and a sound engineer,my review matters more :D loli have iPad iPhone n an iMac,n i have tried so many earphones/headphones custom made for idevices (5button control n a mic).i have tried things like Bose Mie2,JAYS ajays four,Klipsh s4i,scullcandy n of course the old factory delivered apple headphones n 4k earphones with noise cancellation..I checked these earphones with bass heavy tracks of rahman sahab (rehna tu kinds) n treble rich acoustics of taylor swift or adele....","1,019",299,117,58,369
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Expected a better product,Problem with Jack not able to connect to any mobile. This happens 2nd time for multiple jbl headphones. Sale better quality products with sufficient margin,"1,713",986,624,303,345
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Terrific purchase,Good,"1,713",986,624,303,345
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Moderate,Cable was not working within 2 months of use. Plus lack of service shops.,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Really Nice,Nice one,"3,125","1,452",708,244,348
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Must buy!,Itz long lasting,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Delightful,Lovely product. Qiality is little sub standard. Not worth thehe price,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Simply awesome,"A beautiful sturdy piece of a device with exceptional sound quality. Initially I was a bit skeptical about going for NU Republic JAXX 3, but decided to try it for once and trust me, I didn't repent even an inch after getting the product. The build quality of the headset is really sturdy. The audio output via the headphones is par excellence. The bass is deep and the treble is well defined. The call quality via the headphones is also wonderful. The headset comes packed inside a cardboard box a...","1,402",853,414,153,432
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Highly recommended,Aswm sound quality,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Good quality product,Good,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Must buy!,"These Bluetooth Earphones totally blew my mind for the price I paid. They were comfortable to wear, and I especially like the magnetic feature so I would never lose them. Super easy to set up with my phone, and the sound quality was great. Nothing to complain for this unbeatable price!","1,402",853,414,153,432
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Really Nice,In case wire breaks than just replace with new wires. It is repairable,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Highly recommended,Wow,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Good,"Pro - overall sound quality bass is good leather cover free and portability,Perfect item for this price range.con - not good for the gym it comes out from ears,less noise cancellation, battery backup is quite less than other models. Ps if you are looking in 1000 segment nd only for sound than opt this else try boat 255 or MI.","1,402",853,414,153,432
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Very Good,Sond and bass good but cable is not working after 1 year,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Just wow!,Very good product..,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Really Nice,Really Awesome Product.😍🥰.. I recommend 🎧this product for Best Quality 🤞in Best Price🤞 ...,"1,402",853,414,153,432
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Could be way better,Not that good..  Slowly sound quality degrades and Got damaged within a year..  Prefer Sony,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Wonderful,Nice product😍😍😍,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Nice product,"I'm writing this review after a week of usage. Really great product at this price, build quality is little low but ok for this price, trust me music is very good if you adjust player settings. Not very high in bass but decent bass is there. Very good in balancing. Battery also very decent. If you use it for calls all day and 1hr music it can be used for a day. Really a great product. major con is it's making noice when idle. Rest all is perfect compared to many other products which are rangin...","1,402",853,414,153,432
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Awesome,Sound quality is good,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Did not meet expectations,very bad,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Just wow! Simply Amazing.,"Superb pair of wireless earphones.-Sound is amazing with in-ear wireless earplugs and you can feel the bass with every beat-Battery life of 8 hours can be used till 10 if you're listening at volume of 50%-Best part is the sport carry case, which helps me keep them tangle-free-In-ear fit helps me when I'm in Gym-Ear Stabilizers too adds up to itAll in all go for this without any second thought and you will be impressed.","1,402",853,414,153,432
JBL T 26C Bluetooth without Mic Headset,"₹1,999",3.9,Does the job,After few months 1head phone stopped working,"1,713",986,624,303,345
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Good,Design is cool but product is delicate... Lid is broken when my four year son stood on it,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Pretty good,"as the first time i use it the right side was not working properly but after changing the earbuds its perfect😛 lets talk abt the soud quality its awesome no doubt and the looks is also good plain and simple black color gives it a good finishing, noise cancelation is also superb but the bass could be better but over all its a awesome product at this range..just go for it","1,402",853,414,153,432
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Very Good,Nice one.,"3,125","1,452",708,244,348
Quick Shel 3D- CUTE CARTOON PINEAPPLE FOLDING STORAGE ORGANIZER CUM STOOL WITH INNER INFLATABLE STOOL PLUS AIR FILLED SOFT COMFORT SEAT WITH PUMP Living & Bedroom Stool,₹349,4.2,Value-for-money,Nice,"3,125","1,452",708,244,348
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Terrific purchase,Firstly it's the best I ever used bluetooth headphones under 1500. Be sound quality or bass I am in love with it. Battery backup is more than 8hrs to my surprise. Bluetooth range is more than 30 ft in line. No disconnection issue. Built quality is fine and good noise cancelling and can wear it for long hrs without any discomfort. Just would like more colour options. Lastly go for it.,"1,402",853,414,153,432
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Excellent,This is great and the most comfortable earphones I have ever used. it's almost like they were made for my ears. the quality of the material is just right! I really liked it. the quality is amazing. they have an amazing bass!!!,"1,402",853,414,153,432
Nu Republic Jaxx 3- Black Bluetooth Headset,₹799,3.8,Just okay,"Headset is awesome. No problem about it. But flipcart delivery is too late. Good bass. Good battery backup. Good feel. Good quality... But after 2 months it's stop working completely not switching on also... After a month, the voice and all automatically changed into chainees...","1,402",853,414,153,432
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Excellent - but not quite,"This phone has excellent specs - good processor, screen ok camera and excellent price. However, overall performance is not satisfactory. Overall you feel you are using a cheap product. A weak battery and network issues are also a concern. Its quite heavy too. I would say that its quite fine for the price in comparison to others but not worth all the hype around it. For the price, I would say go for a Lumia 535 or invest some more for an Xperia M. both of them are better packages and give peac...","50,367","19,038","7,788","2,815","4,421"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,It's awesome product..,"Thanks to Flipkart to give us awesome product in our budget,Redmi 1s is superb product this phone touch is so cool,And camera clearity is so nice and also phone storage and ram.I am satisfied with this product.And thanks flipkart for great service.","50,367","19,038","7,788","2,815","4,421"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Amazing phone on Amazing Price,"I had a doubt initially when I was trying to register for the sale but after some consideration went ahead and bought it. And I don't regret my decision. The phone is amazing with best features in this price. Camera quality is Good for 8MP. The touch and feel is also good. Performance has been fine , its been almost 1 week since I bought it. There is one improvement I would suggest, the software patch for heating issue is available then why don't xiaomi send an updated phone. We still had to...","50,367","19,038","7,788","2,815","4,421"
Skullcandy Jib Headset with mic,₹829,4,Horrible,after one month one side not working,"30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Redmi 1S - Value for Money Smartphone!!,"Firstly, I was really impressed with the Phone's specs mentioned which is way above the level of competition phones in the market. Secondly, the Seller was very quick enough to deliver the product way before the date mentioned! Awesome seller!! Will be very happy to shop again & again with the same Seller anytime! Thanks a lot!","50,367","19,038","7,788","2,815","4,421"
Skullcandy Jib Headset with mic,₹829,4,Absolute rubbish!,Worst product.. it stoped working within one month.. when I tried to approach service centre they said it is counterfeited product,"30,029","14,740","6,357","2,756","6,703"
Skullcandy Jib Headset with mic,₹829,4,Excellent,Nyc earphones,"30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Use this phone as land-line,"No doubt that specs & features at this price are nothing short of a miracle!But there are no free lunches either.You get impressive phone, cool features (not phone as it heats so much that you can use it as induction cooker base) at just Rs.5999 but battery drains so fast that you have to either sit in front of a charging base or carry power bank with you. Best to use it as a land-line phone!Another drawback is frequent application crashes. If Xiaomi is listening, they have to do something...","50,367","19,038","7,788","2,815","4,421"
Skullcandy Jib Headset with mic,₹829,4,Simply awesome,Nice earphones,"30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Great introduce of the anroid smart phone,Hey !! I loved it. I liked the moblie style and the themes and there is very good quality on the call..... :-) and the cost is in my budget.....I 'm happy....I loved the quazlity of the camera is awsome ....,"50,367","19,038","7,788","2,815","4,421"
Skullcandy Jib Headset with mic,₹829,4,Good choice,worth of money.....I have alrady this earphone but I boughy again it.,"30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Redmi 1s ...the king of budget mobiles,Using this phone since one month and pretty satisfied with the performance. best phone at this price range...even does not look like a budget phone as the display pixels are quite good and Crystal clear.earlier observed lots of review about battery heating but after updating no issue seems.internet browsing is very fastthis phone fulfill all the requirements which are essential in an ideal phonelast but not the least: kho jae to koi gum nahi..for those who lost the phones frequently,"50,367","19,038","7,788","2,815","4,421"
Skullcandy Jib Headset with mic,₹829,4,Decent product,"Yes, sound of scullcandy is really awesome but go for more costy product of scullcandy.","30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Nice product- 100% satisfied,"Good product. I've updated the OS immediately. I'm using this product from 1 month . Till now , I dint face any kind of heating issue. Front cam is awesome. Rear cam is above avg.1 GB RAM and 8 GB ROM is fine for me. UI is mindblowing.100% worth for its price.","50,367","19,038","7,788","2,815","4,421"
Skullcandy Jib Headset with mic,₹829,4,Utterly Disappointed,price is so high,"30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Best value for money,"The phone works perfectly as expected. Has a little heating issue, but which smart phone doesn't. An awesome buy. Can't expect more for 6k.","50,367","19,038","7,788","2,815","4,421"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Brilliant,Super.... Value for money....,"13,283","3,224",865,350,"1,113"
Skullcandy Jib Headset with mic,₹829,4,Super!,good,"30,029","14,740","6,357","2,756","6,703"
"Redmi 1S (Metal Gray, 8 GB)","₹5,999",4.3,Simply Superb,"Pros: Budget friendly, good processing speed, great camera, powerfull charger and good sound. Cons : Battery backup and some heating issues.This is truly an exceptional combination, great for developers.","50,367","19,038","7,788","2,815","4,421"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Simply awesome,"Got this for 38K, Thank you flipkart :)","75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Terrific purchase,Delivered before time. Nice product. So good so far.Thanks,"13,283","3,224",865,350,"1,113"
Skullcandy Jib Headset with mic,₹829,4,Best in the market!,Nice product,"30,029","14,740","6,357","2,756","6,703"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Fair,The earphones i got it is not working!,"75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Wonderful,It is good product,"13,283","3,224",865,350,"1,113"
Skullcandy Jib Headset with mic,₹829,4,Nice product,sound quality is awesome......love it,"30,029","14,740","6,357","2,756","6,703"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Excellent,"Fell in love with it. My first iOS powered device and, after using it I don’t think I’m gonna go back to android again.","75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Sealed IPhone. on time delivery.Thanks,Delivered in actual apple packaging having plastic sheet wrapping. No complainsPhone is Great. Thanks Flipkart for on time delivery.,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Slightly disappointed,Not so good.. wasted my heard earned money..battery ans canera not upto the mark.,"75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Nice product,Very nice product,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Simply awesome,Overall the phone is good Just sometime it doesn’t ring during a call,"75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Best in the market!,Amazing flipkart Amazing apple,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Could be way better,Defective product at first. Took quite a while to get a functional replacement,"75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Best in the market!,AwsMmmm   n No word 2 say ..,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Terrific,Everything is good except the charger stopped working on the 3rd day. So Now I have to go to the service Center because of someone’s fault.,"75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Does the job,Good,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Brilliant,"It’s bulky compared to X and XS, however it does the job. Good camera. Takes time to charge, could be better with fast charge feature.","75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Good choice,Nice phone while using 1 month,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Wonderful,the phone looks great. you should go for it. however you must keep a track of the courier facility,"75,685","15,898","3,418","1,151","3,337"
"APPLE iPhone 6s Plus (Rose Gold, 64 GB)","₹59,999",4.4,Defective product,iPhone worked for 3 days. Later we couldn't turn it on. It has hardware issues now gone to Apple care for repair.,"13,283","3,224",865,350,"1,113"
"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)","₹44,999",4.6,Perfect product!,So happy with this product thanks flipkart.,"75,685","15,898","3,418","1,151","3,337"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Good,Just okay,"16,701","8,290","2,427",716,"1,756"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Terrific,Love it. Value for Money device. Near stock android.Planning to purchase 1 more for myself.,"16,701","8,290","2,427",716,"1,756"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Nice product,If you are Motorola fan... Go for it 😜,"16,701","8,290","2,427",716,"1,756"
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,excelent,better then better,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Fabulous!,Good phone,"16,701","8,290","2,427",716,"1,756"
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Terrific,Good phone for normal usage.,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Does the job,GOOD,"16,701","8,290","2,427",716,"1,756"
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Don't waste your money,worst product ever bought from Flipkart.. Dont ever try to by JBL T110BT,"14,317","6,003","2,848","1,398","3,998"
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Best in the market!,very good products,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Wonderful,Nice phone,"16,701","8,290","2,427",716,"1,756"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Great product,"Sound is excellent, it fits nicely in your ears, But you cannot wear helmet after wearing this, Only problem with this is sound lag while playing video.","1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Delightful,"A great ear phone and the sound quality is as per the standards of JBL. However, the base is not enough.Grey color also not looks that great.","14,317","6,003","2,848","1,398","3,998"
Beetel B25 Corded Landline Phone,₹620,4.1,Worth the money,Nice product it really working good,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Wonderful,good,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Good choice,The phone is good under mid-range and the quality is awesome.,"16,701","8,290","2,427",716,"1,756"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Waste of money!,"Poor quality, let down BoseDo not buy this product, useless,Full money waste.Flipkart should not send such poor quality products at such a high price.","1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Horrible,Worst product from JBL Purchased last month.It’s been 40 days and it has stopped workingPls don’t buy this product it’s a waste of money,"14,317","6,003","2,848","1,398","3,998"
Beetel B25 Corded Landline Phone,₹620,4.1,Nice product,Very good product,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Mind-blowing purchase,awesome,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Fabulous!,Good good,"16,701","8,290","2,427",716,"1,756"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Just okay,"Major drawback is that it can connect to only one Bluetooth device at a time. You have to disconnect the current device and pair the new device. In the world of multiple personal gadgets, this limitation is worst. What is the use of wearing hefty protruding plugs with ability to connect to only one device. Secondly, while on call, you can hear only from right bud. The justification provided in manual is to allow you to be aware of surroundings. But the music plays on both buds. There ...","1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Fair,it's not a pure bass it's poor bass,"14,317","6,003","2,848","1,398","3,998"
Beetel B25 Corded Landline Phone,₹620,4.1,Great product,Product is worthy,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Brilliant,Good,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Worth every penny,Good camera phone in this range.,"16,701","8,290","2,427",716,"1,756"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Classy product,Just WOW,"1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Hated it!,very Bad,"14,317","6,003","2,848","1,398","3,998"
Beetel B25 Corded Landline Phone,₹620,4.1,Very Good,Nice product 👍,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Fabulous!,very nice product,"3,65,023","1,12,835","41,299","13,591","25,713"
"MOTOROLA G40 Fusion (Frosted Champagne, 64 GB)","₹14,499",4.3,Must buy!,Nice mobile,"16,701","8,290","2,427",716,"1,756"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Bad quality,Apple airpods is much better then bose This is only for the people who wants a low sound wireless headphone. Battery backup is also poor not play music more than 2hours . Worthless product.,"1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Great product,worth buying ..value for money,"14,317","6,003","2,848","1,398","3,998"
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Must buy!,"very very most likely products , extra bass,  hd voice clearly","13,440","4,818","1,023",307,639
Beetel B25 Corded Landline Phone,₹620,4.1,Utterly Disappointed,This product is very bad. When i unboxed it was not in working condition,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Super!,gud... ?,"3,65,023","1,12,835","41,299","13,591","25,713"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Really Nice,it's quite good😊,"1,808",424,133,56,264
JBL T110BT Wireless Pure Bass Bluetooth Headset,"₹1,699",3.9,Must buy!,Nice product,"14,317","6,003","2,848","1,398","3,998"
Mivi Roam 2 5 W Portable Bluetooth Speaker,"₹1,199",4.5,Must buy!,It is more than my expectation,"13,440","4,818","1,023",307,639
Beetel B25 Corded Landline Phone,₹620,4.1,Great product,Nice product,"1,672",916,400,127,200
"Redmi 6 (Blue, 32 GB)","₹8,499",4.4,Just wow!,better.,"3,65,023","1,12,835","41,299","13,591","25,713"
Bose Soundsport Free True Wireless Bluetooth Headset,"₹18,990",4.3,Terrific,If you are really confused in choosing the best earbuds for your hardcore training- Stop here and buy these! You will never regret!,"1,808",424,133,56,264
